"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000951","Quantitative assay for FLUoxetine in Serum or Plasma specimen [mass per unit volume]","","FLUoxetine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: FLUoxetine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'fluoxetine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3644-2"
"turbo:TURBO_3000952","Quantitative assay for Flurazepam in Serum or Plasma specimen [mass per unit volume]","","Flurazepam [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Flurazepam; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'flurazepam'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3653-3"
"turbo:TURBO_3000953","Assay for Furosemide in Urine specimen [categorical measurement datum]","","Furosemide [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Furosemide; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'furosemide'","","","","","'categorical measurement datum'","","","","loinc:3660-8"
"turbo:TURBO_3000954","Quantitative assay for peak Gentamicin in Serum or Plasma specimen [mass per unit volume]","","Gentamicin [Mass/volume] in Serum or Plasma --peak","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: peak Gentamicin; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'gentamycin'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3663-2"
"turbo:TURBO_3000955","Quantitative assay for trough Gentamicin in Serum or Plasma specimen [mass per unit volume]","","Gentamicin [Mass/volume] in Serum or Plasma --trough","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: trough Gentamicin; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'gentamycin'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3665-7"
"turbo:TURBO_3000956","Quantitative assay for Haloperidol in Serum or Plasma specimen [mass per unit volume]","","Haloperidol [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Haloperidol; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'haloperidol'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3669-9"
"turbo:TURBO_3000957","Assay for hydroCHLOROthiazide in Urine specimen [categorical measurement datum]","","hydroCHLOROthiazide [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: hydroCHLOROthiazide; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'hydrochlorothiazide'","","","","","'categorical measurement datum'","","","","loinc:3676-4"
"turbo:TURBO_3000958","Quantitative assay for HYDROcodone in Serum or Plasma specimen [mass per unit volume]","","HYDROcodone [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: HYDROcodone; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'hydrocodone'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3680-6"
"turbo:TURBO_3000959","Quantitative assay for HYDROcodone in Urine specimen [mass per unit volume]","","HYDROcodone [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: HYDROcodone; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'hydrocodone'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3681-4"
"turbo:TURBO_3000960","Quantitative assay for HYDROmorphone in Serum or Plasma specimen [mass per unit volume]","","HYDROmorphone [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: HYDROmorphone; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'hydromorphone'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3683-0"
"turbo:TURBO_3000961","Quantitative assay for Hydroxychloroquine in Serum or Plasma specimen [mass per unit volume]","","Hydroxychloroquine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Hydroxychloroquine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'hydroxychloroquine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3684-8"
"turbo:TURBO_3000962","Quantitative assay for Ibuprofen in Serum or Plasma specimen [mass per unit volume]","","Ibuprofen [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Ibuprofen; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'ibuprofen'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3687-1"
"turbo:TURBO_3000963","Quantitative assay for Imipramine in Serum or Plasma specimen [mass per unit volume]","","Imipramine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Imipramine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'imipramine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3690-5"
"turbo:TURBO_3000964","Quantitative assay for Isoniazid in Serum or Plasma specimen [mass per unit volume]","","Isoniazid [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Isoniazid; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'isoniazide'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3697-0"
"turbo:TURBO_3000965","Quantitative assay for Lidocaine in Serum or Plasma specimen [mass per unit volume]","","Lidocaine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Lidocaine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'lidocaine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3714-3"
"turbo:TURBO_3000966","Assay for Lidocaine in Urine specimen [categorical measurement datum]","","Lidocaine [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Lidocaine; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'lidocaine'","","","","","'categorical measurement datum'","","","","loinc:3716-8"
"turbo:TURBO_3000967","Quantitative assay for LORazepam in Serum or Plasma specimen [mass per unit volume]","","LORazepam [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: LORazepam; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'Lorazepam'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3724-2"
"turbo:TURBO_3000968","Quantitative assay for LORazepam in Urine specimen [mass per unit volume]","","LORazepam [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: LORazepam; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'Lorazepam'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3725-9"
"turbo:TURBO_3000969","Assay for Loxapine in Urine specimen [categorical measurement datum]","","Loxapine [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Loxapine; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'loxapine'","","","","","'categorical measurement datum'","","","","loinc:3729-1"
"turbo:TURBO_3000970","Assay for Maprotiline in Urine specimen [categorical measurement datum]","","Maprotiline [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Maprotiline; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'Maprotiline'","","","","","'categorical measurement datum'","","","","loinc:3737-4"
"turbo:TURBO_3000971","Quantitative assay for Meperidine in Serum or Plasma specimen [mass per unit volume]","","Meperidine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Meperidine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'pethidine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3745-7"
"turbo:TURBO_3000972","Quantitative assay for Mephenytoin in Serum or Plasma specimen [mass per unit volume]","","Mephenytoin [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Mephenytoin; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'mephenytoin'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3749-9"
"turbo:TURBO_3000973","Assay for Meprobamate in Urine specimen [categorical measurement datum]","","Meprobamate [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Meprobamate; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'Meprobamate'","","","","","'categorical measurement datum'","","","","loinc:3754-9"
"turbo:TURBO_3000974","Quantitative assay for Methadone in Serum or Plasma specimen [mass per unit volume]","","Methadone [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Methadone; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'methadone'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3772-1"
"turbo:TURBO_3000975","Assay for Methadone in Urine specimen [categorical measurement datum]","","Methadone [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Methadone; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'methadone'","","","","","'categorical measurement datum'","","","","loinc:3773-9"
"turbo:TURBO_3000976","Quantitative assay for Methadone in Urine specimen [mass per unit volume]","","Methadone [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Methadone; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'methadone'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3774-7"
"turbo:TURBO_3000977","Assay for Methamphetamine in Serum or Plasma specimen [categorical measurement datum]","","Methamphetamine [Presence] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Methamphetamine; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'methamphetamine'","","","","","'categorical measurement datum'","","","","loinc:3777-0"
"turbo:TURBO_3000978","Quantitative assay for Methamphetamine in Serum or Plasma specimen [mass per unit volume]","","Methamphetamine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Methamphetamine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'methamphetamine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3778-8"
"turbo:TURBO_3000979","Assay for Methamphetamine in Urine specimen [categorical measurement datum]","","Methamphetamine [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Methamphetamine; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'methamphetamine'","","","","","'categorical measurement datum'","","","","loinc:3779-6"
"turbo:TURBO_3000980","Quantitative assay for Methamphetamine in Urine specimen [mass per unit volume]","","Methamphetamine [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Methamphetamine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'methamphetamine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3780-4"
"turbo:TURBO_3000981","Quantitative assay for Methaqualone in Serum or Plasma specimen [mass per unit volume]","","Methaqualone [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Methaqualone; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'methaqualone'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3785-3"
"turbo:TURBO_3000982","Quantitative assay for Methsuximide in Serum or Plasma specimen [mass per unit volume]","","Methsuximide [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Methsuximide; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'Methsuximide'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3801-8"
"turbo:TURBO_3000983","Quantitative assay for Methylphenidate in Serum or Plasma specimen [mass per unit volume]","","Methylphenidate [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Methylphenidate; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'methylphenidate'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3807-5"
"turbo:TURBO_3000984","Assay for Metoprolol in Urine specimen [categorical measurement datum]","","Metoprolol [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Metoprolol; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'metoprolol'","","","","","'categorical measurement datum'","","","","loinc:3816-6"
"turbo:TURBO_3000986","Quantitative assay for Hepatitis C virus in Serum or Plasma specimen [log tranformed arbitrary unit concentration]","","Hepatitis C virus RNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Hepatitis C virus; reporting (a) log tranformed arbitrary unit concentration","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'Hepacivirus C'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'log tranformed arbitrary unit concentration')","","","","loinc:38180-6"
"turbo:TURBO_3000987","Quantitative assay for Mexiletine in Serum or Plasma specimen [mass per unit volume]","","Mexiletine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Mexiletine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'mexiletine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3819-0"
"turbo:TURBO_3000988","Quantitative assay for Midazolam in Serum or Plasma specimen [mass per unit volume]","","Midazolam [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Midazolam; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'midazolam'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3821-6"
"turbo:TURBO_3000989","Quantitative assay for Morphine in Serum or Plasma specimen [mass per unit volume]","","Morphine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Morphine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'morphine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3827-3"
"turbo:TURBO_3000990","Quantitative assay for Morphine in Urine specimen [mass per unit volume]","","Morphine [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Morphine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'morphine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3831-5"
"turbo:TURBO_3000991","Quantitative assay for N-acetylprocainamide in Serum or Plasma specimen [mass per unit volume]","","N-acetylprocainamide [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: N-acetylprocainamide; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'N-acetylprocainamide'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3834-9"
"turbo:TURBO_3000992","Assay for Ab against Thyroxine in Serum specimen [categorical measurement datum]","","Thyroxine (T4) Ab [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab against Thyroxine; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('immunoglobulin complex' and 'has disposition to bind' some 'thyroxine')","","","","","'categorical measurement datum'","","","","loinc:38356-2"
"turbo:TURBO_3000993","Quantitative assay for Voriconazole in Serum or Plasma specimen [mass per unit volume]","","Voriconazole [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Voriconazole; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'voriconazole'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:38370-3"
"turbo:TURBO_3000994","Assay for Crystals in Synovial fluid specimen [categorical measurement datum]","","Crystals [Presence] in Synovial fluid by Light microscopy","A(n) 'assay of specimen from organism' with evaluant: Synovial fluid; analyte: Crystals; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'synovial fluid specimen'","'crystal'","","","","","'categorical measurement datum'","","","","loinc:38458-6"
"turbo:TURBO_3000995","Quantitative assay for Galactose 1 phosphate in Red Blood Cells specimen [unit of molality]","","Galactose 1 phosphate [Moles/mass] in Red Blood Cells","A(n) 'assay of specimen from organism' with evaluant: Red Blood Cells; analyte: Galactose 1 phosphate; reporting (a) unit of molality","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'erythrocyte specimen'","'D-galactopyranose 1-phosphate'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'unit of molality')","","","","loinc:38485-9"
"turbo:TURBO_3000996","Quantitative assay for Retinyl palmitate in Serum or Plasma specimen [mass per unit volume]","","Retinyl palmitate [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Retinyl palmitate; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'retinyl palmitate'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:38496-6"
"turbo:TURBO_3000997","Quantitative assay for Nicotine in Serum or Plasma specimen [mass per unit volume]","","Nicotine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Nicotine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'nicotine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3853-9"
"turbo:TURBO_3000998","Quantitative assay for Nicotine in Urine specimen [mass per unit volume]","","Nicotine [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Nicotine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'nicotine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3854-7"
"turbo:TURBO_3000999","Quantitative assay for Repaglinide in Serum or Plasma specimen [mass per unit volume]","","Repaglinide [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Repaglinide; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'Repaglinide'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:38542-7"
"turbo:TURBO_3001000","Quantitative assay for Nordoxepin in Serum or Plasma specimen [mass per unit volume]","","Nordoxepin [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Nordoxepin; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'desmethyldoxepin'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3862-0"
"turbo:TURBO_3001001","Quantitative assay for Nortriptyline in Serum or Plasma specimen [mass per unit volume]","","Nortriptyline [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Nortriptyline; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'nortriptyline'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:3872-9"
