"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000221","Assay for 3-hydroxytetradecanoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for 3-hydroxytetradecanoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'3-hydroxytetradecanoylcarnitine'","","",""
"turbo:TURBO_3000222","Assay for thyroxine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for thyroxine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'thyroxine'","","",""
"turbo:TURBO_3000223","Assay for (9Z)-3-hydroxyoctadecenoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for (9Z)-3-hydroxyoctadecenoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'(9Z)-3-hydroxyoctadecenoylcarnitine'","","",""
"turbo:TURBO_3000224","Assay for O-decanoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-decanoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-decanoylcarnitine'","","",""
"turbo:TURBO_3000225","Assay for O-decenoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-decenoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-decenoylcarnitine'","","",""
"turbo:TURBO_3000226","Assay for O-dodecanoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-dodecanoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-dodecanoylcarnitine'","","",""
"turbo:TURBO_3000227","Assay for O-dodecenoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-dodecenoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-dodecenoylcarnitine'","","",""
"turbo:TURBO_3000228","Assay for corticosteroid-binding globulin in blood serum specimen [mass per unit volume concentration]","","","An assay for corticosteroid-binding globulin in blood serum specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood serum specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'corticosteroid-binding globulin'","","",""
"turbo:TURBO_3000229","Assay for O-glutarylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-glutarylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-glutarylcarnitine'","","",""
"turbo:TURBO_3000230","Assay for O-palmitoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-palmitoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-palmitoylcarnitine'","","",""
"turbo:TURBO_3000231","Assay for O-hexanoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-hexanoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-hexanoylcarnitine'","","",""
"turbo:TURBO_3000232","Assay for levetiracetam in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for levetiracetam in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'levetiracetam'","","",""
"turbo:TURBO_3000233","Assay for cholate in blood serum or blood plasma specimen [molarity]","","","An assay for cholate in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'cholate'","","",""
"turbo:TURBO_3000234","Assay for chenodeoxycholate in blood serum or blood plasma specimen [molarity]","","","An assay for chenodeoxycholate in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'chenodeoxycholate'","","",""
"turbo:TURBO_3000235","Assay for deoxycholate in blood serum or blood plasma specimen [molarity]","","","An assay for deoxycholate in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'deoxycholate'","","",""
"turbo:TURBO_3000236","Assay for O-linoleoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-linoleoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-linoleoylcarnitine'","","",""
"turbo:TURBO_3000237","Assay for O-octanoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-octanoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-octanoylcarnitine'","","",""
"turbo:TURBO_3000238","Assay for O-octenoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-octenoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-octenoylcarnitine'","","",""
"turbo:TURBO_3000239","Assay for O-oleoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-oleoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-oleoylcarnitine'","","",""
"turbo:TURBO_3000240","Assay for O-propanoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-propanoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-propanoylcarnitine'","","",""
"turbo:TURBO_3000241","Assay for O-stearoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-stearoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-stearoylcarnitine'","","",""
"turbo:TURBO_3000242","Assay for O-tetradecadienoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-tetradecadienoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-tetradecadienoylcarnitine'","","",""
"turbo:TURBO_3000243","Assay for O-tetradecanoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-tetradecanoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-tetradecanoylcarnitine'","","",""
"turbo:TURBO_3000244","Assay for O-tetradecenoylcarnitine in blood serum or blood plasma specimen [molarity]","","","An assay for O-tetradecenoylcarnitine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'O-tetradecenoylcarnitine'","","",""
"turbo:TURBO_3000245","Assay for urate anion in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for urate anion in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'urate anion'","","",""
"turbo:TURBO_3000246","Assay for Brain natriuretic peptide in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for Brain natriuretic peptide in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Brain natriuretic peptide'","","",""
"turbo:TURBO_3000247","Assay for licarbazepine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for licarbazepine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'licarbazepine'","","",""
"turbo:TURBO_3000248","Assay for Vasoactive intestinal peptide in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for Vasoactive intestinal peptide in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Vasoactive intestinal peptide'","","",""
"turbo:TURBO_3000249","Assay for vasopressin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for vasopressin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'vasopressin'","","",""
"turbo:TURBO_3000250","Assay for hydroxyethylflurazepam in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for hydroxyethylflurazepam in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'hydroxyethylflurazepam'","","",""
"turbo:TURBO_3000251","Assay for lactate in blood specimen [molarity]","","","An assay for lactate in blood specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'lactate'","","",""
"turbo:TURBO_3000252","Assay for paracetamol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for paracetamol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'paracetamol'","","",""
"turbo:TURBO_3000253","Assay for alprazolam in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for alprazolam in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'alprazolam'","","",""
"turbo:TURBO_3000254","Assay for histamine in urine specimen [molarity]","","","An assay for histamine in urine specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'histamine'","","",""
"turbo:TURBO_3000255","Assay for amiodarone in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for amiodarone in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'amiodarone'","","",""
"turbo:TURBO_3000256","Assay for porphyrins in blood serum or blood plasma specimen [molarity]","","","An assay for porphyrins in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'porphyrins'","","",""
"turbo:TURBO_3000257","Assay for amitriptyline in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for amitriptyline in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'amitriptyline'","","",""
"turbo:TURBO_3000258","Assay for amitriptyline and nortriptyline in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for amitriptyline and nortriptyline in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","('amitriptyline' and 'nortriptyline')","","",""
"turbo:TURBO_3000259","Assay for amobarbital in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for amobarbital in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'amobarbital'","","",""
"turbo:TURBO_3000260","Assay for cystatin-C in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for cystatin-C in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'cystatin-C'","","",""
"turbo:TURBO_3000261","Assay for anabasine in urine specimen [mass per unit volume concentration]","","","An assay for anabasine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'anabasine'","","",""
"turbo:TURBO_3000262","Assay for trans-3-hydroxycotinine in urine specimen [mass per unit volume concentration]","","","An assay for trans-3-hydroxycotinine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'trans-3-hydroxycotinine'","","",""
"turbo:TURBO_3000263","Assay for nornicotine in urine specimen [mass per unit volume concentration]","","","An assay for nornicotine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'nornicotine'","","",""
"turbo:TURBO_3000264","Assay for ecgonine benzoate in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for ecgonine benzoate in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'ecgonine benzoate'","","",""
"turbo:TURBO_3000265","Assay for ecgonine benzoate in urine specimen [mass per unit volume concentration]","","","An assay for ecgonine benzoate in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'ecgonine benzoate'","","",""
"turbo:TURBO_3000266","Assay for cocaine in urine specimen [mass per unit volume concentration]","","","An assay for cocaine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'cocaine'","","",""
"turbo:TURBO_3000267","Assay for butabarbital in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for butabarbital in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'butabarbital'","","",""
"turbo:TURBO_3000268","Assay for caffeine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for caffeine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'caffeine'","","",""
"turbo:TURBO_3000269","Assay for histamine in blood serum or blood plasma specimen [molarity]","","","An assay for histamine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'histamine'","","",""
"turbo:TURBO_3000270","Assay for carbamazepine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for carbamazepine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'carbamazepine'","","",""
"turbo:TURBO_3000271","Assay for chloramphenicol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for chloramphenicol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'chloramphenicol'","","",""
"turbo:TURBO_3000272","Assay for clobazam in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for clobazam in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'clobazam'","","",""
"turbo:TURBO_3000273","Assay for clomipramine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for clomipramine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'clomipramine'","","",""
"turbo:TURBO_3000274","Assay for clonazepam in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for clonazepam in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'clonazepam'","","",""
"turbo:TURBO_3000275","Assay for clorazepic acid anion in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for clorazepic acid anion in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'clorazepic acid anion'","","",""
