Ontology ID	label	has curation status	alternative term	definition	definition source	example of usage	editor note	term editor	ontology term requester	term tracker item	logical type	logical note	parent class	material processing technique	detection technique	evaluant	analyte	device	reagent	molecular label	input	output	target entity	objective	associated axioms
http://purl.obolibrary.org/obo/OBI_3100142	arterial blood lactate assay			An analyte assay that measures the abundance of lactate in arterial blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'lactate'								
http://purl.obolibrary.org/obo/OBI_3100143	venous blood digoxin assay			An analyte assay that measures the abundance of digoxin in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'digoxin'								
http://purl.obolibrary.org/obo/OBI_3100144	urine protein assay			An analyte assay that measures the abundance of protein in urine	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'urine specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100145	venous blood tobramycin assay			An analyte assay that measures the abundance of tobramycin in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'tobramycin'								
http://purl.obolibrary.org/obo/OBI_3100146	CBC with manual differential venous blood myelocyte assay			A cytometry assay that measures the count of myelocytes in venous blood as part of a CBC with manual differential order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'venous blood specimen'							'myelocyte'		
http://purl.obolibrary.org/obo/OBI_3100147	SPEP protein electrophoresis venous blood albumin assay			An analyte assay that measures the abundance of albumin in venous blood as part of a SPEP protein electrophoresis order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'albumin'								
http://purl.obolibrary.org/obo/OBI_3100148	SPEP protein electrophoresis venous blood protein assay			An analyte assay that measures the abundance of protein in venous blood as part of a SPEP protein electrophoresis order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100149	trough venous blood vancomycin assay			An analyte assay that measures the abundance of vancomycin in venous blood as part of a trough order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'vancomycin'								
http://purl.obolibrary.org/obo/OBI_3100150	hepatic panel venous blood protein assay			An analyte assay that measures the abundance of protein in venous blood as part of a hepatic panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100151	hepatic panel venous blood bilirubin assay			An analyte assay that measures the abundance of bilirubin in venous blood as part of a hepatic panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'bilirubin IXalpha'								
http://purl.obolibrary.org/obo/OBI_3100152	hepatic panel venous blood ALT assay			An analyte assay that measures the abundance of ALT in venous blood as part of a hepatic panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'alanine aminotransferase'								
http://purl.obolibrary.org/obo/OBI_3100153	hepatic panel venous blood albumin assay			An analyte assay that measures the abundance of albumin in venous blood as part of a hepatic panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'albumin'								
http://purl.obolibrary.org/obo/OBI_3100154	estimated venous blood glomerular filtration assay			An assay that measures glomerular filtration in venous blood as part of a estimated order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		assay			'venous blood specimen'							'glomerular filtration'		
http://purl.obolibrary.org/obo/OBI_3100155	DT60 venous blood creatinine assay			An analyte assay that measures the abundance of creatinine in venous blood as part of a DT60 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'creatinine'								
http://purl.obolibrary.org/obo/OBI_3100156	random venous blood amikacin assay			An analyte assay that measures the abundance of amikacin in venous blood as part of a random order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'amikacin'								
http://purl.obolibrary.org/obo/OBI_3100157	venous blood ammonia assay			An analyte assay that measures the abundance of ammonia in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'ammonia'								
http://purl.obolibrary.org/obo/OBI_3100158	venous blood GGT assay			An analyte assay that measures the abundance of GGT in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'protein-glutamine gamma-glutamyltransferase'								
http://purl.obolibrary.org/obo/OBI_3100159	Chem11 venous blood phosphate assay			An analyte assay that measures the abundance of phosphate in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'phosphate ion'								
http://purl.obolibrary.org/obo/OBI_3100160	Chem11 venous blood potassium assay			An analyte assay that measures the abundance of potassium in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'potassium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100161	Chem11 venous blood calcium assay			An analyte assay that measures the abundance of calcium in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'calcium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100162	Chem11 venous blood glucose assay			An analyte assay that measures the abundance of glucose in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100163	Chem11 venous blood carbon dioxide assay			An analyte assay that measures the abundance of carbon dioxide in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'carbon dioxide'								
http://purl.obolibrary.org/obo/OBI_3100164	Chem11 venous blood albumin assay			An analyte assay that measures the abundance of albumin in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'albumin'								
http://purl.obolibrary.org/obo/OBI_3100165	Chem11 venous blood sodium assay			An analyte assay that measures the abundance of sodium in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'sodium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100166	Chem11 venous blood magnesium assay			An analyte assay that measures the abundance of magnesium in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'magnesium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100167	Chem11 venous blood creatinine assay			An analyte assay that measures the abundance of creatinine in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'creatinine'								
http://purl.obolibrary.org/obo/OBI_3100168	Chem11 venous blood chloride assay			An analyte assay that measures the abundance of chloride in venous blood as part of a Chem11 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'chloride'								
http://purl.obolibrary.org/obo/OBI_3100169	total venous blood IgE assay			An assay that measures IgE in venous blood as part of a total order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		assay			'venous blood specimen'							'IgE immunoglobulin complex'		
http://purl.obolibrary.org/obo/OBI_3100170	chem16 venous blood creatinine assay			An analyte assay that measures the abundance of creatinine in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'creatinine'								
http://purl.obolibrary.org/obo/OBI_3100171	chem16 venous blood magnesium assay			An analyte assay that measures the abundance of magnesium in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'magnesium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100172	chem16 venous blood carbon dioxide assay			An analyte assay that measures the abundance of carbon dioxide in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'carbon dioxide'								
http://purl.obolibrary.org/obo/OBI_3100173	chem16 venous blood glucose assay			An analyte assay that measures the abundance of glucose in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100174	chem16 venous blood calcium assay			An analyte assay that measures the abundance of calcium in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'calcium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100175	chem16 venous blood triglyceride assay			An analyte assay that measures the abundance of triglyceride in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'triglyceride'								
http://purl.obolibrary.org/obo/OBI_3100176	chem16 venous blood sodium assay			An analyte assay that measures the abundance of sodium in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'sodium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100177	chem16 venous blood phosphate assay			An analyte assay that measures the abundance of phosphate in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'phosphate ion'								
http://purl.obolibrary.org/obo/OBI_3100178	chem16 venous blood albumin assay			An analyte assay that measures the abundance of albumin in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'albumin'								
http://purl.obolibrary.org/obo/OBI_3100179	chem16 venous blood bilirubin assay			An analyte assay that measures the abundance of bilirubin in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'bilirubin IXalpha'								
http://purl.obolibrary.org/obo/OBI_3100180	chem16 venous blood chloride assay			An analyte assay that measures the abundance of chloride in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'chloride'								
http://purl.obolibrary.org/obo/OBI_3100181	chem16 venous blood ALT assay			An analyte assay that measures the abundance of ALT in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'alanine aminotransferase'								
http://purl.obolibrary.org/obo/OBI_3100182	chem16 venous blood potassium assay			An analyte assay that measures the abundance of potassium in venous blood as part of a chem16 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'potassium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100183	POC chem8 arterial blood glucose assay			An analyte assay that measures the abundance of glucose in arterial blood as part of a POC chem8 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100184	POC chem8 arterial blood ionized calcium assay			An analyte assay that measures the abundance of ionized calcium in arterial blood as part of a POC chem8 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'calcium ion'								
http://purl.obolibrary.org/obo/OBI_3100185	POC chem8 arterial blood potassium assay			An analyte assay that measures the abundance of potassium in arterial blood as part of a POC chem8 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'potassium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100186	POC chem8 arterial blood sodium assay			An analyte assay that measures the abundance of sodium in arterial blood as part of a POC chem8 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'sodium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100187	POC chem8 arterial blood creatinine assay			An analyte assay that measures the abundance of creatinine in arterial blood as part of a POC chem8 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'creatinine'								
http://purl.obolibrary.org/obo/OBI_3100188	POC chem8 arterial blood RBC (hematocrit) assay			A cytometry assay that measures the count of RBC (hematocrit)s in arterial blood as part of a POC chem8 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'arterial blood specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100189	POC chem8 arterial blood chloride assay			An analyte assay that measures the abundance of chloride in arterial blood as part of a POC chem8 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'chloride'								
http://purl.obolibrary.org/obo/OBI_3100190	peak venous blood tobramycin assay			An analyte assay that measures the abundance of tobramycin in venous blood as part of a peak order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'tobramycin'								
http://purl.obolibrary.org/obo/OBI_3100191	24 hour urine creatinine assay			An analyte assay that measures the abundance of creatinine in urine as part of a 24 hour order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'urine specimen'	'creatinine'								
http://purl.obolibrary.org/obo/OBI_3100192	intact venous blood PTH assay			An analyte assay that measures the abundance of PTH in venous blood as part of a intact order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'prostate-specific antigen'								
http://purl.obolibrary.org/obo/OBI_3100193	total venous blood PSA assay			An analyte assay that measures the abundance of PSA in venous blood as part of a total order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'prostate-specific antigen'								
http://purl.obolibrary.org/obo/OBI_3100194	total venous blood T3 assay			An analyte assay that measures the abundance of T3 in venous blood as part of a total order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	"""3,3',5'-triiodothyronine"""								
http://purl.obolibrary.org/obo/OBI_3100195	24 hour urine protein assay			An analyte assay that measures the abundance of protein in urine as part of a 24 hour order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'urine specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100196	total venous blood cholesterol assay			An analyte assay that measures the abundance of cholesterol in venous blood as part of a total order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'cholesterol'								
http://purl.obolibrary.org/obo/OBI_3100197	venous blood triglyceride assay			An analyte assay that measures the abundance of triglyceride in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'triglyceride'								
http://purl.obolibrary.org/obo/OBI_3100198	Count Tube 4 cerebrospinal fluid WBC assay			A cytometry assay that measures the count of WBCs in cerebrospinal fluid as part of a Count Tube 4 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'cerebrospinal fluid specimen'							'leukocyte'		
http://purl.obolibrary.org/obo/OBI_3100199	Count Tube 4 cerebrospinal fluid RBC assay			A cytometry assay that measures the count of RBCs in cerebrospinal fluid as part of a Count Tube 4 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'cerebrospinal fluid specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100200	cerebrospinal fluid protein assay			An analyte assay that measures the abundance of protein in cerebrospinal fluid	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'cerebrospinal fluid specimen'	'protein'								
http://purl.obolibrary.org/obo/OBI_3100201	cerebrospinal fluid glucose assay			An analyte assay that measures the abundance of glucose in cerebrospinal fluid	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'cerebrospinal fluid specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100202	Count Tube 1 cerebrospinal fluid WBC assay			A cytometry assay that measures the count of WBCs in cerebrospinal fluid as part of a Count Tube 1 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'cerebrospinal fluid specimen'							'leukocyte'		
http://purl.obolibrary.org/obo/OBI_3100203	Count Tube 1 cerebrospinal fluid RBC assay			A cytometry assay that measures the count of RBCs in cerebrospinal fluid as part of a Count Tube 1 order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'cytometry assay'			'cerebrospinal fluid specimen'							'erythrocyte'		
http://purl.obolibrary.org/obo/OBI_3100204	venous blood dehydroepiandrosterone assay			An analyte assay that measures the abundance of dehydroepiandrosterone in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'dehydroepiandrosterone'								
http://purl.obolibrary.org/obo/OBI_3100205	venous blood cortisol assay			An analyte assay that measures the abundance of cortisol in venous blood	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'venous blood specimen'	'cortisol'								
http://purl.obolibrary.org/obo/OBI_3100206	ABL90 panel arterial blood sodium assay			An analyte assay that measures the abundance of sodium in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'sodium molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100207	ABL90 panel arterial blood O2 assay			An analyte assay that measures the abundance of O2 in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'oxygen molecular entity'								
http://purl.obolibrary.org/obo/OBI_3100208	ABL90 panel arterial blood glucose assay			An analyte assay that measures the abundance of glucose in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'glucose'								
http://purl.obolibrary.org/obo/OBI_3100209	ABL90 panel arterial blood lactate assay			An analyte assay that measures the abundance of lactate in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'lactate'								
http://purl.obolibrary.org/obo/OBI_3100210	ABL90 panel arterial blood hemoglobin assay			An analyte assay that measures the abundance of hemoglobin in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'hemoglobin'								
http://purl.obolibrary.org/obo/OBI_3100211	ABL90 panel arterial blood chloride assay			An analyte assay that measures the abundance of chloride in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'chloride'								
http://purl.obolibrary.org/obo/OBI_3100212	ABL90 panel arterial blood carbon dioxide assay			An analyte assay that measures the abundance of carbon dioxide in arterial blood as part of a ABL90 panel order	PennTURBO team			Mark A. Miller, ORCID:0000-0001-9076-6066 & Chris Stoeckert, ORCID ORCID:0000-0002-5714-991X		https://github.com/obi-ontology/obi/issues/1253	subclass		'analyte assay'			'arterial blood specimen'	'carbon dioxide'								
